dim,seed,model,sampler_type,selector,int_time,logstep_jitter,time,n_steps,miness,prop_log_diff,step_size,margin_ess_exact,margin_mean,margin_var
256,19,normal,SimpleAHMC,inverted,single_step,normal,0.5850579360000001,55858.0,219.06498895985007,0.42266960438925316,0.4560465484418363,470.7402377869094,-0.08171040799798782,0.9638011885360753
4096,3,normal,SimpleRWMH,inverted,single_step,normal,13.755470543000001,532075.0,131.36528295287374,1.7183798446775622,0.019706217901191172,297.73966309351914,0.10322655084408727,0.857550746772251
128,26,funnel,SimpleRWMH,standard,single_step,none,2.124417343,591560.0,133.306750736342,NaN,0.14117606809469468,14019.315341861442,-0.21594440282764,0.13279836639457396
16,9,normal,SimpleRWMH,inverted,single_step,normal,0.5149031849999999,254266.0,184.0396034396753,1.4638572170644861,0.23838969766795767,462.9404674893991,-0.06347807172923983,0.9307352671705166
512,21,banana,SimpleAHMC,standard,single_step,normal,30.371696148,664399.0,139.44403593654948,2.075049027555844,0.12847641826087228,30857.85731053704,-0.14077379806693116,0.06897099823803182
128,24,normal,SimpleRWMH,standard,single_step,none,0.9803525879999999,573481.0,147.93291014796188,NaN,0.1523840254703091,366.69656308539317,0.0480511671804183,0.9477983334660756
1024,6,funnel,SimpleRWMH,inverted,single_step,normal,9.788166999000001,564575.0,132.24714150676596,2.272340274984538,0.021325192495640757,508.67553871907006,-2.1309425245721982,0.007047501315611831
8,15,banana,SimpleAHMC,inverted,rand,none,18.491081032000004,3.130573e6,134.3577913263209,NaN,0.03766272825492461,327.4342076046721,-1.2757025696933648,6.630504373907247
128,1,banana,SimpleAHMC,inverted,single_step,none,11.762173145000002,603947.0,140.57174641469183,NaN,0.09434237431497089,8774.788110368994,-0.3629883618317642,0.17102244319185267
4,18,banana,SimpleRWMH,standard,single_step,none,1.178072984,686227.0,136.12737733134549,NaN,0.1329879015709762,781.1876829342796,-0.9534955475105638,2.4650485094943853
2,5,funnel,SimpleAHMC,inverted,single_step,none,3.4855617370000003,337715.0,253.41864065756496,NaN,0.7436792722160638,514.1100156266567,0.14779113336884264,7.462072056904189
8192,10,normal,SimpleAHMC,inverted,single_step,none,11.593273656000001,110758.0,126.19722452989693,NaN,0.26250237635964635,340.394095153063,-0.06433326571482109,0.9740935381960033
512,11,funnel,SimpleAHMC,standard,rand,none,3614.384783198,1.42944385e8,137.62872250715785,NaN,0.05155513582821815,347.77552231440626,0.08947564890558951,6.86538395209467
2,22,normal,SimpleAHMC,standard,single_step,none,0.353249568,7632.0,229.03816207162674,NaN,1.2897378139972004,378.93222833803173,0.06319263313523367,1.0461840295402345
8,11,funnel,SimpleRWMH,inverted,single_step,none,1.3006562560000001,685350.0,140.83262433681935,NaN,0.3671597984028742,311.9292977907304,1.2654340146518943,6.325180134670143
2,1,banana,SimpleRWMH,inverted,single_step,normal,1.2390137719999998,740100.0,153.7204314071873,3.9385574897830526,0.21647196733841273,538.8067787341629,-0.2672268297432156,5.292739875513188
16,22,funnel,SimpleRWMH,inverted,single_step,none,1.226684622,623835.0,134.33818010265097,NaN,0.20942779725733154,401.63388377290136,-0.5786752010857977,5.598379115231021
32,12,normal,SimpleAHMC,inverted,single_step,none,0.38667768499999994,13712.0,157.1459208308586,NaN,0.6699917673011493,343.71945466478456,-0.009577751562691155,0.949370302409863
512,5,normal,SimpleRWMH,inverted,single_step,none,2.0789934089999997,502278.0,135.3950082010317,NaN,0.0465032956576733,229.9757015370367,0.12910903442681737,1.1522515294567663
8,20,funnel,SimpleRWMH,inverted,single_step,none,1.343394378,779994.0,141.17011713092975,NaN,0.28219814058561526,363.1691763093179,0.06954855842642649,6.83701466052458
64,14,normal,SimpleRWMH,inverted,single_step,normal,0.723870928,506231.0,178.23769558362415,1.3656568907943165,0.1149238382343244,284.2443114583412,-0.07176375267493804,1.1650717450777237
16,7,banana,SimpleAHMC,standard,single_step,normal,5.885066955000001,593291.0,161.80146228869864,2.0179251157324205,0.21865023209085746,9972.0918128951,0.024254076683201377,0.3196904585589425
256,3,normal,SimpleAHMC,standard,single_step,none,0.4760915840000001,60684.0,253.86250510246512,NaN,0.5115012798714138,522.2349890326551,-0.04358621257999928,0.9390220750438626
256,9,funnel,SimpleRWMH,inverted,single_step,normal,3.5461360020000003,578202.0,133.18868832397035,2.736079872708879,0.027575875814909487,158.8767511371225,-3.809798552683543,0.045203498153211966
512,8,banana,SimpleRWMH,inverted,single_step,none,5.850876078,555209.0,135.62106784839267,NaN,0.03005486128115468,41280.109660196824,0.21882550072423068,0.015293991405376895
2,27,funnel,SimpleRWMH,standard,single_step,none,0.8239581490000001,400712.0,301.73499439987734,NaN,1.560578089361256,566.462828213013,-0.14799608203935388,7.414289277457829
4,21,normal,NUTS,standard,single_step,none,0.063881361,9032,958.953561413632,0.0,0.798261,1062.1583789812212,-0.015787092920000002,0.9091254620027895
256,11,banana,SimpleAHMC,standard,rand,none,74.794629638,2.642073e6,144.04036477988708,NaN,0.048837319392123886,9236.04006514661,0.11265208985156464,0.29355339032641625
128,24,funnel,SimpleRWMH,standard,single_step,none,1.988200593,627608.0,131.62147854930035,NaN,0.07223113733786031,542.6393548898002,-1.9743811035629866,0.37302774664443805
32768,16,normal,SimpleRWMH,inverted,single_step,none,113.885597147,578102.0,131.24907535137018,NaN,0.012675552295572084,190.27470791518388,-1.001752255413464,0.3482580574283027
32,24,funnel,SimpleRWMH,inverted,single_step,normal,1.549025794,698464.0,133.68324133131875,4.046622445422706,0.11703550194615765,763.2255714531323,-0.4351157927636916,2.9021224455973162
128,4,funnel,NUTS,standard,single_step,none,39.364299789,5893787,172.21352468498458,0.0,0.0495234,399.75402018593206,0.4970022609190222,6.581524086842612
8,6,funnel,SimpleAHMC,inverted,rand,none,12.250256740000001,3.089792e6,395.3527056580669,NaN,0.22971443036135625,682.937416183728,0.1826029985900409,8.573011463574263
2,7,funnel,SimpleAHMC,standard,single_step,none,3.6780694739999995,366647.0,161.46497728637206,NaN,0.7281843022422843,391.5505697723828,0.05992634535579355,8.20732392933053
256,3,normal,SimpleAHMC,inverted,rand,none,0.44349873799999995,34743.0,327.24798234075934,NaN,0.4514981257665783,679.2801060103347,-0.0019058536305843615,0.8769323821963084
4096,1,normal,SimpleAHMC,inverted,single_step,none,5.732729669,110931.0,162.77723313590184,NaN,0.29647918876711205,345.2286430663006,-0.035048615777669004,1.0457770184772819
8,6,banana,SimpleRWMH,standard,single_step,none,1.442280511,676507.0,133.27280661994004,NaN,0.1439453099148824,1220.417948755164,0.4926247986433213,1.8939402232117428
128,19,banana,SimpleRWMH,inverted,single_step,none,2.607492192,542386.0,156.7848164407723,NaN,0.055876999193998134,96718.04429843607,-0.029096326621342566,0.032355536793135
256,21,banana,NUTS,standard,single_step,none,23.301812321,2754610,103.09011431321063,0.0,0.0619361,10856.27203515965,0.13047449362802258,0.2101410398925719
8,16,funnel,SimpleRWMH,standard,single_step,normal,1.270027051,738411.0,141.91998001031834,5.072552679643008,0.6360418694735209,257.8060188687314,0.7662724165444141,9.038511636449979
256,8,banana,SimpleRWMH,standard,single_step,none,3.646202993,629693.0,134.31913996511648,NaN,0.06271694425286606,26823.20083856709,0.09592973605239814,0.08900962205110892
2048,26,normal,NUTS,standard,single_step,none,3.957661967,35341,467.7697233713863,0.0,0.224631,1374.6557906513242,0.03144532551899999,0.9763085657067058
512,14,funnel,SimpleRWMH,inverted,single_step,normal,5.717404028000001,554749.0,131.85739549247887,2.303023523444381,0.028680342081531373,537.0803765259043,-2.067834592284189,0.032771517676651464
512,26,normal,SimpleAHMC,inverted,single_step,none,0.695390113,55473.0,141.93596368287365,NaN,0.4173395658244856,379.6576690045007,-0.0893545581452468,1.034915126079565
8,28,funnel,SimpleRWMH,standard,single_step,none,1.335827724,778304.0,133.87392101504355,NaN,0.4864608348812947,253.72435399741323,-0.4032749964034782,9.285082103200873
8192,23,normal,SimpleRWMH,standard,single_step,normal,35.373062708999996,605644.0,131.32844583886035,4.69691801198314,0.026180787439971615,302.8736209652568,-0.4531276809388959,0.6482844042119357
16,16,banana,SimpleAHMC,standard,single_step,normal,6.569138689000001,813162.0,134.0724677485595,1.8752853713282354,0.05804340078500573,1052.318646596893,1.443072780376168,0.3686911165270158
16,1,banana,SimpleRWMH,standard,single_step,normal,1.402923596,680156.0,133.07384190123668,5.008236128742942,0.10533551280631462,1194.4038488876686,1.0354750073715784,1.096651896454143
64,17,banana,SimpleRWMH,inverted,single_step,none,1.8141949279999998,542796.0,148.46364581545902,NaN,0.07565770102035281,20500.85453228214,-0.18659750980053094,0.09997160244753585
512,5,funnel,SimpleAHMC,inverted,rand,none,2950.5355845699996,1.35140747e8,137.8190842687362,NaN,0.04913809925857258,279.3482894502706,1.3763481342503223,6.632290193358955
128,8,funnel,SimpleAHMC,standard,single_step,none,11.430932682,540605.0,135.4836901367639,NaN,0.1436044989445543,541.6347115568071,-1.1589238293579334,2.9902373135374662
32,14,funnel,SimpleAHMC,inverted,rand,none,117.562979055,3.8412575e7,125.68837135639754,NaN,0.12809687615717164,287.1854942732687,0.6688757669425911,7.285022127110501
8,27,funnel,SimpleAHMC,inverted,single_step,none,6.323808067,695632.0,141.60718162269148,NaN,0.3090328700081403,371.2688630797907,-0.3699225735389593,7.491733640262372
256,4,normal,SimpleRWMH,inverted,single_step,normal,1.231783063,506392.0,139.95547346016548,1.3602455189831313,0.05878340365386852,241.24032815481252,-0.136331908946584,1.1206592690836439
4,18,banana,SimpleAHMC,standard,single_step,normal,5.17755264,592469.0,132.80113129954384,1.6943769779433773,0.11333773282602314,794.0319759718221,-0.8712627119357473,2.5580370091329696
1024,5,normal,NUTS,standard,single_step,none,2.18521586,32562,681.4873284917254,0.0,0.240454,1870.8429383902605,-0.043457305366999995,0.9238873970551328
8192,5,normal,SimpleAHMC,standard,rand,none,8.707594265,102574.0,188.78001605956214,NaN,0.24310842896078283,488.72025732214064,-0.005635853041355332,1.018934434738833
32768,29,normal,SimpleAHMC,inverted,rand,none,41.549601429,107872.0,214.737983075696,NaN,0.15744345518618258,563.2763021975602,-0.022835533232277803,0.9812789603071941
1024,28,funnel,SimpleRWMH,standard,single_step,none,6.657428470999999,595462.0,131.46193120658185,NaN,0.0450321227902246,2161.3071349972092,-1.032129350088454,0.006191563519583563
1024,15,funnel,SimpleAHMC,inverted,rand,none,5665.784484275,1.03589447e8,136.0156135188851,NaN,0.0350265046942398,527.8860620787369,-0.7033627560681358,3.9849326881276452
64,4,funnel,SimpleAHMC,inverted,rand,none,740.3275493030001,1.4847918e8,181.28757417252052,NaN,0.11029263244817424,367.2360614041334,0.31259023001019653,7.844953218465554
32,6,funnel,SimpleAHMC,standard,single_step,normal,8.038564783,705534.0,137.8074056255245,1.5452905598380622,0.2526458788915932,414.1764823551593,0.15226962192659738,5.803227513060805
128,17,funnel,SimpleAHMC,standard,single_step,none,11.081414392,523510.0,132.95781092742124,NaN,0.15098032706827597,340.0316236868527,-1.6648908153925417,4.0951851114234925
1024,3,banana,SimpleAHMC,standard,rand,none,246.140886793,5.514807e6,142.03458106088598,NaN,0.04197778535267631,14213.015570438849,-0.19606669063733945,0.15676907828307282
2048,29,normal,SimpleAHMC,inverted,single_step,normal,3.071310723,112303.0,177.52648840941112,0.45575312425098496,0.3197479552381223,542.6366292824553,-0.036305919024229624,0.8464616210187997
16,28,normal,SimpleRWMH,standard,single_step,normal,0.446370256,146814.0,142.84989157572906,4.51174107821049,0.4700122915583245,308.44244379013963,-0.05520106066236044,1.08489945428934
32,2,banana,SimpleRWMH,inverted,single_step,none,1.365928437,564377.0,132.86922618516175,NaN,0.08006137234849575,2566.1838290116434,0.7313258097483266,0.46955134167619517
1024,12,normal,NUTS,standard,single_step,none,2.196467155,32578,767.4802737546989,0.0,0.264218,1880.9166318690447,0.02135602860000001,1.0432590754923674
512,8,funnel,SimpleAHMC,standard,single_step,normal,32.818342608,542570.0,131.9028376876475,1.2201633496923456,0.11224678474639291,669.4053757716408,-0.9104078238823757,2.639287086207673
4,14,normal,SimpleAHMC,standard,rand,none,0.33955279600000005,7579.0,267.11249889061463,NaN,1.0663672744161135,322.7051158298443,0.019872879582485903,1.0472310251236752
4,8,normal,NUTS,standard,single_step,none,0.128872408,9954,830.1464553741386,0.0,0.796382,1644.7828243709203,0.020196619733,0.94516599699425
8,28,banana,SimpleRWMH,inverted,single_step,normal,1.2794575830000001,589336.0,132.34160573303936,2.52784991455108,0.07728094888827813,935.6033922881004,1.2521704801049653,1.2049652377344982
2,1,normal,NUTS,standard,single_step,none,0.150623433,7084,761.9057846749964,0.0,0.894783,761.9057846749964,-0.022734147409999995,0.9928540731350102
128,29,normal,SimpleAHMC,inverted,single_step,none,0.42836742,27744.0,146.50504096162769,NaN,0.528589902449744,269.47145591704754,0.07622826117069353,0.9845093435793613
16,3,funnel,SimpleAHMC,standard,single_step,none,5.970057168,597287.0,141.5036298558524,NaN,0.28455594020074865,293.78423118475075,-0.5083680469218788,8.218318259337343
1024,11,funnel,SimpleRWMH,standard,single_step,normal,10.166403503,624635.0,131.65696664044808,4.74079930678516,0.039680696665535926,662.1103496568287,-1.864739734488308,0.017356174402538848
8,23,normal,SimpleAHMC,inverted,rand,none,0.3731962760000001,7244.0,186.39769381465587,NaN,0.8732186624991635,322.7709984082122,0.08370911821799662,0.9302614474899055
2,13,funnel,SimpleRWMH,standard,single_step,normal,0.47866553399999995,104594.0,118.34627624245302,5.6833783036261565,1.9050486437938055,305.77046766661545,-0.40480231730943983,6.164222627350163
8,5,normal,SimpleAHMC,inverted,single_step,none,0.352675887,6827.0,129.53885779798384,NaN,0.8775995954822613,129.53885779798384,0.02972837834523923,1.0630455792858533
128,24,banana,SimpleRWMH,inverted,single_step,normal,2.167515546,563467.0,137.06080532981068,2.2775511685611063,0.04804262968464374,8561.630968955944,0.5366765609882979,0.012902156968991208
128,23,banana,SimpleRWMH,standard,single_step,none,1.5068320590000002,631016.0,131.99066163902052,NaN,0.07765391890980125,9084.752046891486,-0.2649018971594679,0.21386440692708503
128,12,funnel,SimpleRWMH,standard,single_step,none,2.135719994,601776.0,131.53788879112383,NaN,0.16458501354792152,7113.965663444719,-0.11409699666515044,0.3266417846786187
32768,15,normal,SimpleAHMC,standard,single_step,none,97.48793126,242376.0,202.98054719568503,NaN,0.2302446271864076,433.5402000998222,0.027135547751519135,0.9828999824512847
32,20,funnel,SimpleAHMC,standard,single_step,none,7.032122319,562965.0,147.38325342919532,NaN,0.2328298324135082,514.4514826353059,-1.104508181070245,3.6044566747623996
64,20,funnel,SimpleRWMH,inverted,single_step,none,1.71460408,552427.0,133.497925854018,NaN,0.0693456396164997,268.9246924742856,-2.6949673216021472,1.359898878229823
8192,5,normal,SimpleAHMC,inverted,rand,none,5.426142491,45743.0,107.34639015705245,NaN,0.21397911066707062,395.81544794165984,0.09938601503142001,0.9831591698961145
512,4,funnel,SimpleRWMH,standard,single_step,none,4.04036736,592935.0,131.48453358562858,NaN,0.053246565596194034,989.8096720129929,-1.5197059211016797,0.030068044169192582
32,13,funnel,SimpleRWMH,standard,single_step,none,1.675946454,654539.0,132.15489394638033,NaN,0.21773763531147805,412.61394364829295,-2.001687159720667,1.6545916458821044
4,29,banana,NUTS,standard,single_step,none,0.6291573619999999,315348,136.3712620601214,0.0,0.0475108,1531.9021228569509,0.12038242074471428,2.214456736390422
64,1,banana,SimpleRWMH,inverted,single_step,none,1.73624789,550625.0,140.51630623118834,NaN,0.06322250784705143,12190.967536322125,0.3284230084298598,0.10942827839689034
4,3,banana,SimpleAHMC,inverted,single_step,normal,5.728081745999999,725268.0,134.28646054212808,2.489447941103507,0.029898537914774367,144.73482553092893,-4.20515896797556,0.07431378596336134
2,30,banana,SimpleAHMC,inverted,rand,none,9.698213676,1.821576e6,150.34502471507668,NaN,0.07681463889322415,332.2968360141589,-0.472471946893592,8.99223313643693
2048,22,normal,SimpleAHMC,standard,single_step,normal,3.183852865,122263.0,188.5289680462219,0.2620601391096188,0.3926192807241461,396.7029367448964,-0.07441086055881219,1.0367634277862532
64,12,funnel,NUTS,standard,single_step,none,10.870602625,2273291,120.46222419142998,0.0,0.0579581,298.2332580941131,1.2874461274343385,5.211165368642414
32768,28,normal,SimpleAHMC,standard,single_step,normal,95.90802084399999,244225.0,176.73363781740028,0.271016599506109,0.24927209120142835,376.3182959161772,-0.031512109119295584,1.012326199872876
